Date	value
2010-04-16	130.06
2010-04-17	129.92
2010-04-18	129.84
2010-04-19	129.72
2010-04-20	129.58
2010-04-21	129.45
2010-04-22	129.39
2010-04-23	129.3
2010-04-24	129.14
2010-04-25	129.01
2010-04-26	128.87
2010-04-27	128.76
2010-04-28	128.79
2010-04-29	128.73
2010-04-30	128.69
2010-05-01	128.61
2010-05-02	128.57
2010-05-03	128.48
2010-05-04	128.42
2010-05-05	128.32
2010-05-06	128.27
2010-05-07	128.26
2010-05-08	128.28
2010-05-09	128.29
2010-05-10	128.33
2010-05-11	128.37
2010-05-12	128.5
2010-05-13	128.58
2010-05-14	128.62
2010-05-15	128.65
2010-05-16	128.64
2010-05-17	128.63
2010-05-18	128.56
2010-05-19	128.51
2010-05-20	128.49
2010-05-21	128.43
2010-05-22	128.41
2010-05-23	128.39
2010-05-24	128.37
2010-05-25	128.34
2010-05-26	128.31
2010-05-27	128.27
2010-05-28	128.22
2010-05-29	128.16
2010-05-30	128.07
2010-05-31	128.04
2010-06-01	128.0
2010-06-02	127.96
2010-06-03	127.91
2010-06-04	127.91
2010-06-05	127.84
2010-06-06	127.8
2010-06-07	127.73
2010-06-08	127.72
2010-06-09	127.68
2010-06-10	127.67
2010-06-11	127.63
2010-06-12	127.51
2010-06-13	127.44
2010-06-14	127.41
2010-06-15	127.39
2010-06-16	127.34
2010-06-17	127.5
2010-06-18	128.17
2010-06-19	128.54
2010-06-20	128.67
2010-06-21	128.66
2010-06-22	128.65
2010-06-23	128.61
2010-06-24	128.58
2010-06-25	128.52
2010-06-26	128.46
2010-06-27	128.17
2010-06-28	127.99
2010-06-29	127.95
2010-06-30	128.12
2010-07-01	128.26
2010-07-02	128.34
2010-07-03	128.18
2010-07-04	128.01
2010-07-05	127.87
2010-07-06	127.93
2010-07-07	127.81
2010-07-08	122.82
2010-07-09	125.64
2010-07-10	126.27
2010-07-11	126.27
2010-07-12	124.7
2010-07-13	125.47
2010-07-14	125.63
2010-07-15	124.83
2010-07-16	115.48
2010-07-17	124.33
2010-07-18	125.12
2010-07-19	122.36
2010-07-20	122.16
2010-07-21	121.97
2010-07-22	124.17
2010-07-23	124.55
2010-07-24	120.97
2010-07-25	118.59
2010-07-26	122.38
2010-07-27	120.79
2010-07-28	121.49
2010-07-29	115.48
2010-07-30	122.0
2010-07-31	120.29
2010-08-01	121.71
2010-08-02	122.77
2010-08-03	123.85
2010-08-04	124.18
2010-08-05	124.27
2010-08-06	124.27
2010-08-07	121.29
2010-08-08	121.38
2010-08-09	121.08
2010-08-10	120.07
2010-08-11	121.61
2010-08-12	123.13
2010-08-13	123.46
2010-08-14	123.47
2010-08-15	115.48
2010-08-16	115.48
2010-08-17	121.2
2010-08-18	118.32
2010-08-19	122.18
2010-08-20	123.12
2010-08-21	123.15
2010-08-22	123.31
2010-08-23	123.74
2010-08-24	120.69
2010-08-25	122.88
2010-08-26	115.47
2010-08-27	121.61
2010-08-28	121.19
2010-08-29	120.55
2010-08-30	121.02
2010-08-31	121.58
2010-09-01	121.72
2010-09-02	115.47
2010-09-03	121.73
2010-09-04	119.95
2010-09-05	115.47
2010-09-06	122.25
2010-09-07	122.83
2010-09-08	123.17
2010-09-09	122.81
2010-09-10	123.22
2010-09-11	123.41
2010-09-12	123.52
2010-09-13	123.53
2010-09-14	123.58
2010-09-15	123.67
2010-09-16	123.74
2010-09-17	123.78
2010-09-18	123.79
2010-09-19	123.8
2010-09-20	123.83
2010-09-21	123.87
2010-09-22	123.88
2010-10-16	124.19
2010-10-17	124.2
2010-10-18	124.16
2010-10-19	124.16
2010-10-20	124.21
2010-10-21	124.16
2010-10-22	124.16
2010-10-23	124.18
2010-10-24	124.2
2010-10-25	124.2
2010-10-26	124.1
2010-10-27	124.1
2010-10-28	124.13
2010-10-29	124.18
2010-10-30	124.24
2010-10-31	124.27
2010-11-01	124.25
2010-11-02	124.09
2010-11-03	124.08
2010-11-04	124.07
2010-11-05	124.07
2010-11-06	124.13
2010-11-07	124.24
2010-11-08	124.29
2010-11-09	124.47
2010-11-10	124.4
2010-11-11	124.24
2010-11-12	124.38
2010-11-13	124.71
2010-11-14	125.25
2010-11-15	125.46
2010-11-16	125.67
2010-11-17	125.98
2010-11-18	126.17
2010-11-19	126.22
2010-11-20	126.35
2010-11-21	126.47
2010-11-22	126.72
2010-11-23	127.24
2010-11-24	127.56
2010-11-25	127.73
2010-11-26	127.82
2010-11-27	127.79
2010-11-28	127.78
2010-11-29	128.11
2010-11-30	128.41
2010-12-01	128.65
2010-12-02	128.64
2010-12-03	128.58
2010-12-04	128.49
2010-12-05	128.39
2010-12-06	128.44
2010-12-07	128.44
2010-12-08	128.85
2010-12-09	129.0
2010-12-10	128.96
2010-12-11	129.01
2010-12-12	129.06
2010-12-13	129.05
2010-12-14	128.94
2010-12-15	128.75
2010-12-16	128.58
2010-12-17	128.6
2010-12-18	128.56
2010-12-19	128.44
2010-12-20	128.32
2010-12-21	128.14
2010-12-22	128.08
2010-12-23	128.02
2010-12-24	127.9
2010-12-25	127.75
2010-12-26	127.96
2010-12-27	128.22
2010-12-28	128.37
2010-12-29	128.36
2010-12-30	128.35
2010-12-31	128.29
2011-01-01	128.04
2011-01-02	127.93
2011-01-03	127.85
2011-01-04	127.8
2011-01-05	127.77
2011-01-06	127.68
2011-01-07	127.6
2011-01-08	127.59
2011-01-09	127.58
2011-01-10	127.64
2011-01-11	127.65
2011-01-12	127.64
2011-01-13	127.77
2011-01-14	127.91
2011-01-15	128.01
2011-01-16	128.07
2011-01-17	128.08
2011-01-18	128.07
2011-01-19	128.04
2011-01-20	127.98
2011-01-21	127.91
2011-01-22	127.88
2011-01-23	127.8
2011-01-24	127.72
2011-01-25	127.67
2011-01-26	127.68
2011-01-27	127.58
2011-01-28	127.49
2011-01-29	127.38
2011-01-30	127.26
2011-01-31	127.14
2011-02-01	127.03
2011-02-02	126.96
2011-02-03	126.9
2011-02-04	126.84
2011-02-05	126.8
2011-02-06	126.8
2011-02-07	126.75
2011-02-08	126.7
2011-02-09	126.64
2011-02-10	126.58
2011-02-11	126.53
2011-02-12	126.47
2011-02-13	126.49
2011-02-14	126.46
2011-02-15	126.5
2011-02-16	126.63
2011-02-17	126.78
2011-02-18	126.88
2011-02-19	126.98
2011-02-20	126.99
2011-02-21	127.03
2011-02-22	127.17
2011-02-23	127.56
2011-02-24	127.81
2011-02-25	127.96
2011-02-26	128.09
2011-02-27	128.14
2011-02-28	128.16
2011-03-01	128.27
2011-03-02	128.43
2011-03-03	128.49
2011-03-04	128.44
2011-03-05	128.39
2011-03-06	128.31
2011-03-07	128.2
2011-03-08	128.09
2011-03-09	127.99
2011-03-10	127.87
2011-03-11	127.85
2011-03-12	127.83
2011-03-13	127.71
2011-03-14	127.59
2011-03-15	127.53
2011-03-16	127.45
2011-03-17	127.25
2011-03-18	127.12
2011-03-19	127.05
2011-03-20	126.99
2011-03-21	126.91
2011-03-22	126.83
2011-03-23	126.78
2011-03-24	126.77
2011-03-25	126.78
2011-03-26	126.77
2011-03-27	126.73
2011-03-28	126.64
2011-03-29	126.58
2011-03-30	126.5
2011-03-31	126.42
2011-04-01	126.44
2011-04-02	126.44
2011-04-03	126.37
2011-04-04	126.29
2011-04-05	126.28
2011-04-06	126.28
2011-04-07	126.25
2011-04-08	126.26
2011-04-09	126.26
2011-04-10	126.19
2011-04-11	126.13
2011-04-12	126.1
2011-04-13	126.13
2011-04-14	126.11
2011-04-15	126.05
2011-04-16	126.0
2011-04-17	125.97
2011-04-18	125.96
2011-04-19	125.94
2011-04-20	125.89
2011-04-21	125.91
2011-04-22	125.9
2011-04-23	125.81
2011-04-24	125.73
2011-04-25	125.69
2011-04-26	125.64
2011-04-27	125.63
2011-04-28	125.62
2011-04-29	125.63
2011-04-30	125.58
2011-05-01	125.52
2011-05-02	125.48
2011-05-03	125.38
2011-05-04	125.32
2011-05-05	125.31
2011-05-06	125.31
2011-05-07	125.29
2011-05-08	125.22
2011-05-09	125.19
2011-05-10	125.17
2011-05-11	125.17
2011-05-12	125.19
2011-05-13	125.22
2011-05-14	125.15
2011-05-15	125.09
2011-05-16	125.1
2011-05-17	125.07
2011-05-18	124.81
2011-11-29	122.22
2011-11-30	122.22
2011-12-01	122.17
2011-12-02	122.22
2011-12-03	122.22
2011-12-04	122.16
2011-12-05	122.19
2011-12-06	122.17
2011-12-07	122.14
2011-12-08	122.18
2011-12-09	122.3
2011-12-10	122.38
2011-12-11	122.41
2011-12-12	122.46
2011-12-13	122.46
2011-12-14	122.55
2011-12-15	122.57
2011-12-16	126.28
2012-01-27	126.28
2012-01-28	126.21
2012-01-29	126.11
2012-01-30	126.06
2012-01-31	126.03
2012-02-01	126.04
2012-02-02	126.07
2012-02-03	126.12
2012-02-04	126.12
2012-02-05	126.14
2012-02-06	126.25
2012-02-07	126.17
2012-02-08	126.16
2012-02-09	126.11
2012-02-10	126.03
2012-02-11	126.0
2012-02-12	125.97
2012-02-13	125.89
2012-02-14	125.84
2012-02-15	125.84
2012-02-16	125.72
2012-02-17	125.65
2012-02-18	125.6
2012-02-19	125.6
2012-02-20	125.59
2012-02-21	125.49
2012-02-22	125.52
2012-02-23	125.55
2012-02-24	125.54
2012-02-25	125.57
2012-02-26	125.6
2012-02-27	125.58
2012-02-28	125.51
2012-02-29	125.52
2012-03-01	125.51
2012-03-02	125.48
2012-03-03	125.41
2012-03-04	125.37
2012-03-05	125.34
2012-03-06	125.22
2012-03-07	125.21
2012-03-08	125.14
2012-03-09	125.09
2012-03-10	124.98
2012-03-11	124.95
2012-03-12	124.94
2012-03-13	124.93
2012-03-14	124.9
2012-03-15	124.85
2012-03-16	124.8
2012-03-17	124.76
2012-03-18	124.73
2012-03-19	124.69
2012-03-20	124.58
2012-03-21	124.49
2012-03-22	124.53
2012-03-23	124.5
2012-03-24	124.44
2012-03-25	124.42
2012-03-26	124.37
2012-03-27	124.32
2012-03-28	124.28
2012-03-29	124.26
2012-03-30	124.25
2012-03-31	124.23
2012-04-01	124.24
2012-04-02	124.21
2012-04-03	124.2
2012-04-04	124.17
