q_aep	q_agri
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1516.2281967	-3640.9160656
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1618.1186885	-3672.3901639
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-1720.1108197	-3560.4908197
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2024.6714754	-3382.812459
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-2025.6839344	-3206.7668852
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1621.357377	-3070.6245902
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1520.782623	-2943.5032787
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1521.5429508	-3182.9534426
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1522.3036066	-3789.3754098
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.064918	-4604.6708197
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1523.8262295	-5313.06
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1524.5881967	-5665.1452459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1525.3504918	-5500.752459
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1627.8540984	-5139.4659016
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-1730.4596721	-4743.9236066
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2036.8531148	-4349.8508197
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-2037.8714754	-4007.5937705
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1631.1121311	-3733.2921311
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1529.932459	-3485.1108197
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1530.697377	-3286.5144262
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1531.462623	-3799.5770492
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.2285246	-5221.9534426
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1532.9944262	-5734.9754098
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1533.7609836	-6021.9983607
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1534.5278689	-5899.8567213
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1637.6481967	-5949.5055738
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-1740.8711475	-5642.5442623
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2049.1078689	-5213.7714754
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-2050.132459	-4789.6068852
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
